equipment_id,recorded_at,vibration,temperature,spindle_speed,tool_wear,anomaly_score
14,2026-05-01 14:02:55.200,0.0,2.7e-19,0.0,worn,0.17826744439479852
14,2026-05-01 14:02:55.300,-0.025,2.7e-19,0.0,worn,0.15513096201180993
14,2026-05-01 14:02:55.400,-0.025,2.7e-19,-0.002,worn,0.14511020011369635
14,2026-05-01 14:02:55.500,-0.1,0.875,53.4,worn,0.16915857626756586
14,2026-05-01 14:02:55.600,-0.05,0.859,53.2,worn,0.1237391753110747
14,2026-05-01 14:02:55.700,-0.075,1.06,53.3,worn,0.13740737418207832
14,2026-05-01 14:02:55.800,-0.075,0.882,53.3,worn,0.173908457527851
14,2026-05-01 14:02:55.900,-0.1,0.812,53.3,worn,0.15745266080186654
14,2026-05-01 14:02:56.000,-0.125,0.909,53.4,worn,0.16668977410453645
14,2026-05-01 14:02:56.100,-0.075,0.987,53.2,worn,0.14018921409366447
14,2026-05-01 14:02:56.200,-0.15,0.845,53.4,worn,0.17167789267116884
14,2026-05-01 14:02:56.300,-0.1,0.952,53.3,worn,0.17919404148955154
14,2026-05-01 14:02:56.400,-0.15,0.965,53.3,worn,0.17550552832937288
14,2026-05-01 14:02:56.500,-3.05,0.795,53.4,worn,0.15745097039756129
14,2026-05-01 14:02:56.600,-2.63,1.03,53.2,worn,0.13842915943372636
14,2026-05-01 14:02:56.700,-2.58,0.922,53.4,worn,0.17033901195995038
14,2026-05-01 14:02:56.800,-2.28,0.909,53.3,worn,0.17667780587777027
14,2026-05-01 14:02:56.900,-2.17,0.961,53.3,worn,0.17298552190361383
14,2026-05-01 14:02:57.000,-1.88,0.867,53.3,worn,0.1700084538169846
14,2026-05-01 14:02:57.100,-1.48,0.847,53.4,worn,0.16876797383422892
14,2026-05-01 14:02:57.200,-1.33,0.936,53.3,worn,0.1771725800281766
14,2026-05-01 14:02:57.300,-0.9,1.03,53.2,worn,0.12333470910937955
14,2026-05-01 14:02:57.400,-0.55,0.823,53.4,worn,0.16850652524735138
14,2026-05-01 14:02:57.500,-2.75,0.892,53.3,worn,0.17439409883508789
14,2026-05-01 14:02:57.600,-2.4,0.98,53.3,worn,0.17804317535930592
14,2026-05-01 14:02:57.700,-2.5,0.867,53.4,worn,0.1759766550586614
14,2026-05-01 14:02:57.800,-2.17,0.993,53.2,worn,0.14379674943894505
14,2026-05-01 14:02:57.900,-1.98,0.959,53.3,worn,0.1798749085148873
14,2026-05-01 14:02:58.000,-1.83,0.902,53.3,worn,0.17366867737844804
14,2026-05-01 14:02:58.100,-1.7,0.982,53.2,worn,0.14216177418625825
14,2026-05-01 14:02:58.200,-1.58,0.714,53.5,worn,0.07410392009154093
14,2026-05-01 14:02:58.300,-1.3,0.727,53.4,worn,0.11085066052807091
14,2026-05-01 14:02:58.400,-1.15,1.07,53.2,worn,0.11576362652743105
14,2026-05-01 14:02:58.500,2.65,1.01,53.3,worn,0.15553715874732982
14,2026-05-01 14:02:58.600,2.38,1.0,53.4,worn,0.1317558687847719
14,2026-05-01 14:02:58.700,2.25,0.74,53.4,worn,0.11101815186452502
14,2026-05-01 14:02:58.800,2.33,1.0,53.3,worn,0.15475367427563685
14,2026-05-01 14:02:58.900,2.17,0.78,53.4,worn,0.13748212151164618
14,2026-05-01 14:02:59.000,2.0,0.82,53.3,worn,0.1511761550520278
14,2026-05-01 14:02:59.100,1.75,1.03,53.3,worn,0.142504434406855
14,2026-05-01 14:02:59.200,1.38,0.788,53.5,worn,0.11095634119511433
14,2026-05-01 14:02:59.300,1.35,0.87,53.3,worn,0.16851538520487702
14,2026-05-01 14:02:59.400,1.23,0.913,53.4,worn,0.15919461662184925
14,2026-05-01 14:02:59.500,2.83,0.864,53.3,worn,0.17547694983427597
14,2026-05-01 14:02:59.600,2.83,0.874,53.3,worn,0.17755479814932784
14,2026-05-01 14:02:59.700,2.75,0.978,53.3,worn,0.17575174697704798
14,2026-05-01 14:02:59.800,2.83,0.853,53.5,worn,0.12780056419991953
14,2026-05-01 14:02:59.900,3.0,0.938,53.2,worn,0.1437866425143034
14,2026-05-01 14:03:00.000,3.08,0.98,53.3,worn,0.17380654255776695
14,2026-05-01 14:03:00.100,3.08,0.736,53.5,worn,0.09724546226816794
14,2026-05-01 14:03:00.200,3.0,1.08,53.1,worn,0.08162770962055532
14,2026-05-01 14:03:00.300,2.88,0.908,53.4,worn,0.17325076542442241
14,2026-05-01 14:03:00.400,2.72,0.72,53.4,worn,0.10902850732714214
14,2026-05-01 14:03:00.500,-2.42,0.846,53.3,worn,0.17114738360268056
14,2026-05-01 14:03:00.600,-2.85,0.863,53.4,worn,0.17803799549805832
14,2026-05-01 14:03:00.700,-2.72,0.877,53.2,worn,0.13530716223230949
14,2026-05-01 14:03:00.800,-2.72,0.955,53.3,worn,0.18352200943152308
14,2026-05-01 14:03:00.900,-3.05,0.909,53.3,worn,0.17684183265294767
14,2026-05-01 14:03:01.000,-3.05,0.826,53.3,worn,0.17042239078689164
14,2026-05-01 14:03:01.100,-3.1,0.977,53.3,worn,0.17786620646719015
14,2026-05-01 14:03:01.200,-2.92,0.987,53.3,worn,0.18113326198139967
14,2026-05-01 14:03:01.300,-3.15,0.83,53.4,worn,0.17638785214402464
14,2026-05-01 14:03:01.400,-3.1,0.948,53.3,worn,0.18402994113236776
14,2026-05-01 14:03:01.500,0.0,2.7e-19,0.001,worn,0.1755800225304781
14,2026-05-01 14:03:01.600,-0.025,2.7e-19,-0.002,worn,0.12175773323862499
14,2026-05-01 14:03:01.700,0.0,2.7e-19,0.0,worn,0.1635174993895961
14,2026-05-01 14:03:01.800,-0.025,2.7e-19,0.0,worn,0.1689727827776042
14,2026-05-01 14:03:01.900,0.0,2.7e-19,0.0,worn,0.1698451827500494
14,2026-05-01 14:03:02.000,-0.025,2.7e-19,0.0,worn,0.14213417030724207
14,2026-05-01 14:03:02.100,0.025,2.7e-19,-0.002,worn,0.14081632429297597
14,2026-05-01 14:03:02.200,-0.025,2.7e-19,-0.001,worn,0.16019491688849474
14,2026-05-01 14:03:02.300,-0.025,2.7e-19,-0.00325,worn,0.13749589845929383
14,2026-05-01 14:03:02.400,0.05,2.7e-19,-0.001,worn,0.1575104344178797
14,2026-05-01 14:03:02.500,0.0,2.7e-19,-0.001,worn,0.15700776777691783
14,2026-05-01 14:03:02.600,0.125,0.931,53.4,worn,0.16542685591712214
14,2026-05-01 14:03:02.700,0.125,1.0,53.2,worn,0.14034349045181865
14,2026-05-01 14:03:02.800,0.125,0.833,53.3,worn,0.16700690026065496
14,2026-05-01 14:03:02.900,0.15,0.923,53.3,worn,0.18366204304768846
14,2026-05-01 14:03:03.000,0.15,0.866,53.4,worn,0.17642589510603052
14,2026-05-01 14:03:03.100,0.125,0.79,53.4,worn,0.14705924267844683
14,2026-05-01 14:03:03.200,-0.15,0.805,53.4,worn,0.14689371792936523
14,2026-05-01 14:03:03.300,0.175,0.85,53.4,worn,0.16856991553819994
14,2026-05-01 14:03:03.400,0.125,0.84,53.2,worn,0.1282772194424086
14,2026-05-01 14:03:03.500,0.475,0.885,53.3,worn,0.17631945948192912
14,2026-05-01 14:03:03.600,2.9,0.832,53.3,worn,0.16480468623214095
14,2026-05-01 14:03:03.700,3.13,1.05,53.3,worn,0.14051092332445297
14,2026-05-01 14:03:03.800,3.03,0.793,53.4,worn,0.15494383195445538
14,2026-05-01 14:03:03.900,3.1,0.857,53.3,worn,0.17289451152281599
14,2026-05-01 14:03:04.000,3.15,0.905,53.4,worn,0.17130881553389504
14,2026-05-01 14:03:04.100,3.15,0.956,53.3,worn,0.18215608287412904
14,2026-05-01 14:03:04.200,2.97,0.953,53.3,worn,0.17903134797674808
14,2026-05-01 14:03:04.300,2.83,0.853,53.4,worn,0.1749913298968479
14,2026-05-01 14:03:04.400,2.75,0.939,53.3,worn,0.1804075771617581
14,2026-05-01 14:03:04.500,2.78,0.74,53.4,worn,0.11466436507879885
14,2026-05-01 14:03:04.600,-0.075,2.71e-19,0.0,worn,0.14992290372196648
14,2026-05-01 14:03:04.700,0.025,2.71e-19,0.0,worn,0.1717745591221435
14,2026-05-01 14:03:04.800,-0.1,2.71e-19,-0.001,worn,0.1429214135710093
14,2026-05-01 14:03:04.900,0.075,2.71e-19,0.00175,worn,0.13314177549567058
14,2026-05-01 14:03:05.000,0.125,2.71e-19,-0.00175,worn,0.11182840820014117
14,2026-05-01 14:03:05.100,0.125,2.71e-19,0.00075,worn,0.13685263964467498
14,2026-05-01 14:03:05.200,0.1,2.71e-19,-0.001,worn,0.13449884855501315
14,2026-05-01 14:03:05.300,0.125,2.71e-19,-0.001,worn,0.12030889281022727
14,2026-05-01 14:03:05.400,0.15,2.71e-19,0.0,worn,0.1290960419343556
14,2026-05-01 14:03:05.500,0.1,2.71e-19,-0.001,worn,0.12058310042007214
14,2026-05-01 14:03:05.600,2.75,0.967,53.3,worn,0.1764509182788967
14,2026-05-01 14:03:05.700,2.72,0.706,53.5,worn,0.0835992225769761
14,2026-05-01 14:03:05.800,2.88,1.06,53.2,worn,0.12462646704771757
14,2026-05-01 14:03:05.900,3.05,0.948,53.4,worn,0.1616892955028571
14,2026-05-01 14:03:06.000,3.05,0.715,53.4,worn,0.1018126327767801
14,2026-05-01 14:03:06.100,2.88,1.1,53.2,worn,0.09289147572238049
14,2026-05-01 14:03:06.200,2.7,0.826,53.4,worn,0.17961378939221562
14,2026-05-01 14:03:06.300,2.83,0.858,53.3,worn,0.17078467061408165
14,2026-05-01 14:03:06.400,2.92,1.07,53.3,worn,0.13314987855106675
14,2026-05-01 14:03:06.500,2.35,0.828,53.4,worn,0.17104922373696063
14,2026-05-01 14:03:06.600,-3.03,1.06,53.3,worn,0.1442202584987295
14,2026-05-01 14:03:06.700,-2.88,0.94,53.3,worn,0.18648908477562715
14,2026-05-01 14:03:06.800,-2.97,0.943,53.3,worn,0.1853328669597643
14,2026-05-01 14:03:06.900,-0.2,0.974,53.3,worn,0.18333925980115406
14,2026-05-01 14:03:07.000,-0.6,1.1,53.2,worn,0.08371702567779232
14,2026-05-01 14:03:07.100,-0.85,0.816,53.5,worn,0.12859744768442555
14,2026-05-01 14:03:07.200,-1.05,0.745,53.5,worn,0.09781015759677958
14,2026-05-01 14:03:07.300,-1.17,0.93,53.4,worn,0.16184108174179496
14,2026-05-01 14:03:07.400,-1.45,1.04,53.3,worn,0.14172163024880197
14,2026-05-01 14:03:07.500,-1.65,0.755,53.5,worn,0.11258903169804363
14,2026-05-01 14:03:07.600,-0.15,0.936,53.4,worn,0.16291466434938867
14,2026-05-01 14:03:07.700,0.25,0.845,53.4,worn,0.16871883814597566
14,2026-05-01 14:03:07.800,0.275,0.931,53.3,worn,0.17854631633858864
14,2026-05-01 14:03:07.900,-0.25,0.782,53.5,worn,0.11586799549150284
14,2026-05-01 14:03:08.000,0.2,0.829,53.4,worn,0.1682684858492668
14,2026-05-01 14:03:08.100,0.25,0.967,53.2,worn,0.13723643253572038
14,2026-05-01 14:03:08.200,-0.275,0.864,53.3,worn,0.17152197297074856
14,2026-05-01 14:03:08.300,0.275,0.731,53.5,worn,0.08963732466697144
14,2026-05-01 14:03:08.400,0.175,1.03,53.2,worn,0.1247922747480813
14,2026-05-01 14:03:08.500,-0.275,0.996,53.4,worn,0.1420029805888362
14,2026-05-01 14:03:08.600,-0.7,1.0,53.3,worn,0.17510883741357314
14,2026-05-01 14:03:08.700,2.8,1.0,53.3,worn,0.1676684854421543
14,2026-05-01 14:03:08.800,2.78,0.747,53.4,worn,0.13518193419654168
14,2026-05-01 14:03:08.900,2.85,1.0,53.3,worn,0.16706673585155513
14,2026-05-01 14:03:09.000,2.95,0.794,53.4,worn,0.15603289249897268
14,2026-05-01 14:03:09.100,3.03,0.815,53.3,worn,0.15370507156161634
14,2026-05-01 14:03:09.200,3.1,1.03,53.3,worn,0.1554930246029771
14,2026-05-01 14:03:09.300,3.22,0.969,53.3,worn,0.1768285622300731
14,2026-05-01 14:03:09.400,3.0,0.866,53.3,worn,0.1752564961613281
14,2026-05-01 14:03:09.500,2.88,0.91,53.4,worn,0.17143984134846463
14,2026-05-01 14:03:09.600,-1.92,0.866,53.4,worn,0.168855717449497
14,2026-05-01 14:03:09.700,-1.95,0.856,53.4,worn,0.17028484295710017
14,2026-05-01 14:03:09.800,-2.22,0.95,53.3,worn,0.17581460545603428
14,2026-05-01 14:03:09.900,-2.38,1.08,53.2,worn,0.1038801792018007
14,2026-05-01 14:03:10.000,-2.47,0.823,53.4,worn,0.17119995866239052
14,2026-05-01 14:03:10.100,-2.6,1.07,53.2,worn,0.12135956451912133
14,2026-05-01 14:03:10.200,-2.75,0.973,53.3,worn,0.17892010338842118
14,2026-05-01 14:03:10.300,-2.88,0.788,53.5,worn,0.12302321075628536
14,2026-05-01 14:03:10.400,-2.83,0.785,53.4,worn,0.1496480060210676
14,2026-05-01 14:03:10.500,-2.92,0.933,53.3,worn,0.18232884853957404
14,2026-05-01 14:03:10.600,2.72,0.951,53.3,worn,0.18503723276328665
14,2026-05-01 14:03:10.700,2.8,0.953,53.2,worn,0.14397119763819738
14,2026-05-01 14:03:10.800,2.88,0.861,53.4,worn,0.18099161337069614
14,2026-05-01 14:03:10.900,3.08,0.924,53.3,worn,0.18396875613413477
14,2026-05-01 14:03:11.000,3.08,0.733,53.4,worn,0.11180902097000744
14,2026-05-01 14:03:11.100,3.1,1.02,53.3,worn,0.15821292520785946
14,2026-05-01 14:03:11.200,3.17,0.781,53.3,worn,0.12730418257507436
14,2026-05-01 14:03:11.300,2.92,0.751,53.4,worn,0.13424113668858434
14,2026-05-01 14:03:11.400,2.75,1.01,53.3,worn,0.16322130688404485
14,2026-05-01 14:03:11.500,2.75,0.777,53.5,worn,0.12045291353605064
14,2026-05-01 14:03:11.600,-0.125,0.829,53.4,worn,0.16837409994291813
14,2026-05-01 14:03:11.700,-0.225,0.878,53.3,worn,0.17634403197831067
14,2026-05-01 14:03:11.800,-0.225,1.06,53.3,worn,0.13882527306381748
14,2026-05-01 14:03:11.900,-0.2,0.81,53.4,worn,0.16264402110849918
14,2026-05-01 14:03:12.000,-0.175,0.855,53.3,worn,0.17168488623326128
14,2026-05-01 14:03:12.100,-0.15,0.915,53.4,worn,0.1712596429431547
14,2026-05-01 14:03:12.200,-0.175,1.02,53.2,worn,0.13131260796872413
14,2026-05-01 14:03:12.300,-0.125,0.911,53.4,worn,0.16502823391800164
14,2026-05-01 14:03:12.400,-0.175,0.902,53.3,worn,0.17556766374017102
14,2026-05-01 14:03:12.500,-0.2,0.98,53.3,worn,0.17518707937946504
14,2026-05-01 14:03:12.600,0.225,0.957,53.3,worn,0.1784113771501457
14,2026-05-01 14:03:12.700,2.9,0.977,53.3,worn,0.17400137260844806
14,2026-05-01 14:03:12.800,3.08,0.751,53.4,worn,0.1333741210663858
14,2026-05-01 14:03:12.900,3.13,1.02,53.2,worn,0.1355087723305451
14,2026-05-01 14:03:13.000,3.0,0.883,53.4,worn,0.17819804891949492
14,2026-05-01 14:03:13.100,2.92,0.727,53.4,worn,0.10949744788272309
14,2026-05-01 14:03:13.200,2.88,1.03,53.3,worn,0.15488663077447862
14,2026-05-01 14:03:13.300,2.72,0.827,53.4,worn,0.17961378939221562
14,2026-05-01 14:03:13.400,2.75,0.866,53.3,worn,0.17475295706473593
14,2026-05-01 14:03:13.500,2.9,1.1,53.3,worn,0.10934422697440582
14,2026-05-01 14:03:13.600,-2.97,0.727,53.5,worn,0.09303191609194539
14,2026-05-01 14:03:13.700,-2.95,1.03,53.2,worn,0.13867437526316223
14,2026-05-01 14:03:13.800,-3.05,0.998,53.2,worn,0.1440619250804876
14,2026-05-01 14:03:13.900,-2.95,0.82,53.4,worn,0.17257293830998555
14,2026-05-01 14:03:14.000,-2.5,1.04,53.2,worn,0.13276298108238221
14,2026-05-01 14:03:14.100,-2.6,0.844,53.4,worn,0.1743248060429668
14,2026-05-01 14:03:14.200,-2.22,0.879,53.3,worn,0.17381175440201307
14,2026-05-01 14:03:14.300,-2.15,0.963,53.3,worn,0.17187591082693365
14,2026-05-01 14:03:14.400,-1.77,0.864,53.4,worn,0.17021366794519277
14,2026-05-01 14:03:14.500,-1.45,0.849,53.4,worn,0.1676687540902338
14,2026-05-01 14:03:14.600,2.92,0.844,53.3,worn,0.17202937192194728
14,2026-05-01 14:03:14.700,2.88,0.722,53.5,worn,0.08257524849249576
14,2026-05-01 14:03:14.800,2.9,1.02,53.2,worn,0.13494701489071792
14,2026-05-01 14:03:14.900,3.15,0.971,53.2,worn,0.1418211628635735
14,2026-05-01 14:03:15.000,3.22,0.848,53.3,worn,0.17170967872450593
14,2026-05-01 14:03:15.100,3.05,1.03,53.2,worn,0.1364564947355646
14,2026-05-01 14:03:15.200,3.08,0.853,53.4,worn,0.17599451353657003
14,2026-05-01 14:03:15.300,2.83,0.886,53.3,worn,0.178953284211546
14,2026-05-01 14:03:15.400,2.7,0.958,53.3,worn,0.18386853209614723
14,2026-05-01 14:03:15.500,2.8,0.867,53.4,worn,0.17997138739796043
14,2026-05-01 14:03:15.600,-0.125,0.859,53.4,worn,0.17105796285818553
14,2026-05-01 14:03:15.700,0.125,0.887,53.2,worn,0.12893701285444825
14,2026-05-01 14:03:15.800,0.15,0.97,53.3,worn,0.17324012114430504
14,2026-05-01 14:03:15.900,-0.125,0.871,53.3,worn,0.17289673798039068
14,2026-05-01 14:03:16.000,0.125,0.916,53.3,worn,0.17746062008660696
14,2026-05-01 14:03:16.100,0.55,0.99,53.3,worn,0.16663699815712846
14,2026-05-01 14:03:16.200,1.0,1.0,53.2,worn,0.1301429264524463
14,2026-05-01 14:03:16.300,1.15,1.09,53.1,worn,0.061897045360017056
14,2026-05-01 14:03:16.400,1.5,0.894,53.4,worn,0.16854403691618902
14,2026-05-01 14:03:16.500,1.73,0.711,53.4,worn,0.08855744261771059
14,2026-05-01 14:03:16.600,-0.125,0.824,53.5,worn,0.11887563928232825
14,2026-05-01 14:03:16.700,0.125,0.739,53.5,worn,0.09234867410661668
14,2026-05-01 14:03:16.800,0.075,1.01,53.2,worn,0.13456939211658864
14,2026-05-01 14:03:16.900,-0.125,0.797,53.4,worn,0.14697682489062597
14,2026-05-01 14:03:17.000,-3.0,0.766,53.4,worn,0.1480334103202139
14,2026-05-01 14:03:17.100,-3.08,1.06,53.2,worn,0.13133172983681496
14,2026-05-01 14:03:17.200,-2.97,0.845,53.4,worn,0.1795536684445142
14,2026-05-01 14:03:17.300,-3.15,0.771,53.4,worn,0.14514627900816918
14,2026-05-01 14:03:17.400,-3.0,1.12,53.2,worn,0.07500327224049247
14,2026-05-01 14:03:17.500,-3.1,1.02,53.3,worn,0.15803621264111628
14,2026-05-01 14:03:17.600,-0.175,0.923,53.4,worn,0.1662699456711048
14,2026-05-01 14:03:17.700,0.275,0.893,53.3,worn,0.16938183219055114
14,2026-05-01 14:03:17.800,0.175,0.954,53.3,worn,0.17750096378344465
14,2026-05-01 14:03:17.900,-0.225,0.924,53.4,worn,0.1668541734397328
14,2026-05-01 14:03:18.000,0.2,0.847,53.4,worn,0.18083656482464433
14,2026-05-01 14:03:18.100,0.2,0.927,53.3,worn,0.191267472127282
14,2026-05-01 14:03:18.200,0.175,1.01,53.2,worn,0.14365655419633222
14,2026-05-01 14:03:18.300,0.2,0.807,53.4,worn,0.175326596835992
14,2026-05-01 14:03:18.400,0.175,0.975,53.2,worn,0.15359155012424386
14,2026-05-01 14:03:18.500,0.25,0.931,53.4,worn,0.17824024080169487
14,2026-05-01 14:03:18.600,-0.975,0.697,53.5,worn,0.05561166299071363
14,2026-05-01 14:03:18.700,-0.75,0.932,53.3,worn,0.17725231432748706
14,2026-05-01 14:03:18.800,-0.375,1.06,53.2,worn,0.12180539047490019
14,2026-05-01 14:03:18.900,-0.25,0.864,53.3,worn,0.17298033954556086
14,2026-05-01 14:03:19.000,0.0,0.849,53.3,worn,0.1709714980214581
14,2026-05-01 14:03:19.100,0.1,0.899,53.3,worn,0.1765855395508621
14,2026-05-01 14:03:19.200,0.125,0.83,53.3,worn,0.16822288307428052
14,2026-05-01 14:03:19.300,0.1,0.867,53.5,worn,0.12152380378201605
14,2026-05-01 14:03:19.400,0.15,0.943,53.2,worn,0.1441581175474138
14,2026-05-01 14:03:19.500,0.175,0.985,53.3,worn,0.17397802687409486
14,2026-05-01 14:03:19.600,2.03,0.92,53.3,worn,0.1779572837169059
14,2026-05-01 14:03:19.700,2.35,0.779,53.5,worn,0.1100416942326875
14,2026-05-01 14:03:19.800,2.55,0.846,53.2,worn,0.12003968468330423
14,2026-05-01 14:03:19.900,2.47,0.935,53.2,worn,0.13738927968610987
14,2026-05-01 14:03:20.000,2.8,0.861,53.3,worn,0.1719426249761185
14,2026-05-01 14:03:20.100,2.5,0.725,53.5,worn,0.08091191081516397
14,2026-05-01 14:03:20.200,2.92,1.04,53.2,worn,0.1284177167123317
14,2026-05-01 14:03:20.300,3.08,0.984,53.2,worn,0.1423422985103353
14,2026-05-01 14:03:20.400,2.85,0.786,53.4,worn,0.150653989596709
14,2026-05-01 14:03:20.500,2.95,0.924,53.3,worn,0.1840100980829884
14,2026-05-01 14:03:20.600,3.08,0.977,53.3,worn,0.17433914018468005
14,2026-05-01 14:03:20.700,2.92,0.73,53.5,worn,0.09374236862577595
14,2026-05-01 14:03:20.800,2.92,0.849,53.4,worn,0.17758584549189643
14,2026-05-01 14:03:20.900,2.95,0.976,53.3,worn,0.17516555905803355
14,2026-05-01 14:03:21.000,3.08,0.977,53.3,worn,0.17516555905803355
14,2026-05-01 14:03:21.100,2.95,1.07,53.2,worn,0.12441318736682694
14,2026-05-01 14:03:21.200,3.3,0.993,53.3,worn,0.17125561866107386
14,2026-05-01 14:03:21.300,3.05,0.94,53.3,worn,0.1848864478284647
14,2026-05-01 14:03:21.400,3.05,1.07,53.4,worn,0.09731232567748044
14,2026-05-01 14:03:21.500,2.97,0.829,53.3,worn,0.16737716101223044
14,2026-05-01 14:03:21.600,3.0,0.834,53.3,worn,0.16632303359421313
14,2026-05-01 14:03:21.700,3.03,0.936,53.4,worn,0.1644540803821476
14,2026-05-01 14:03:21.800,2.88,1.01,53.2,worn,0.13688734546616038
14,2026-05-01 14:03:21.900,2.75,0.924,53.3,worn,0.18653539419800536
14,2026-05-01 14:03:22.000,2.7,0.92,53.3,worn,0.18629612410811203
14,2026-05-01 14:03:22.100,2.95,0.971,53.2,worn,0.14094669219370837
14,2026-05-01 14:03:22.200,2.9,0.707,53.5,worn,0.08026812921014853
14,2026-05-01 14:03:22.300,3.17,1.05,53.2,worn,0.12971347103032133
14,2026-05-01 14:03:22.400,3.13,0.949,53.4,worn,0.1633531904279078
14,2026-05-01 14:03:22.500,3.1,0.698,53.4,worn,0.08787509674760668
14,2026-05-01 14:03:22.600,0.2,0.948,53.3,worn,0.1789048272704623
14,2026-05-01 14:03:22.700,0.175,0.866,53.4,worn,0.17195835641471374
14,2026-05-01 14:03:22.800,0.2,0.889,53.4,worn,0.1725693002197769
14,2026-05-01 14:03:22.900,0.2,0.884,53.4,worn,0.1738060350112411
14,2026-05-01 14:03:23.000,0.2,0.972,53.2,worn,0.14469069140486313
14,2026-05-01 14:03:23.100,0.175,0.86,53.4,worn,0.17511188855185916
14,2026-05-01 14:03:23.200,0.15,0.899,53.2,worn,0.1413759948011919
14,2026-05-01 14:03:23.300,0.3,0.963,53.3,worn,0.17444823499226547
14,2026-05-01 14:03:23.400,0.225,0.739,53.6,worn,0.082819015015976
14,2026-05-01 14:03:23.500,0.275,0.974,53.2,worn,0.14623047670308714
14,2026-05-01 14:03:23.600,0.175,0.97,53.3,worn,0.17569837981508912
14,2026-05-01 14:03:23.700,2.2,0.818,53.4,worn,0.16560167975482837
14,2026-05-01 14:03:23.800,2.22,0.832,53.3,worn,0.15671343855952247
14,2026-05-01 14:03:23.900,2.35,1.03,53.4,worn,0.1183865289846241
14,2026-05-01 14:03:24.000,2.47,0.948,53.3,worn,0.181046924443042
14,2026-05-01 14:03:24.100,2.58,0.843,53.3,worn,0.16446571481279748
14,2026-05-01 14:03:24.200,2.58,0.906,53.4,worn,0.17136355225821936
14,2026-05-01 14:03:24.300,2.88,0.963,53.3,worn,0.17532738394600467
14,2026-05-01 14:03:24.400,2.75,0.95,53.2,worn,0.1467511411579363
14,2026-05-01 14:03:24.500,2.72,0.871,53.4,worn,0.18159546469506405
14,2026-05-01 14:03:24.600,2.9,0.936,53.3,worn,0.18351879119346148
14,2026-05-01 14:03:24.700,3.0,0.731,53.4,worn,0.11130331672851723
14,2026-05-01 14:03:24.800,-2.92,1.03,53.2,worn,0.13867437526316223
14,2026-05-01 14:03:24.900,-2.83,1.1,53.2,worn,0.09305667941860823
14,2026-05-01 14:03:25.000,-2.92,0.923,53.4,worn,0.17549573169526528
14,2026-05-01 14:03:25.100,-3.1,0.779,53.3,worn,0.13489683344274445
14,2026-05-01 14:03:25.200,-3.1,1.05,53.3,worn,0.15078594039376486
14,2026-05-01 14:03:25.300,-3.13,0.825,53.4,worn,0.1753371857386386
14,2026-05-01 14:03:25.400,-3.05,0.865,53.3,worn,0.17450166704642778
14,2026-05-01 14:03:25.500,-2.95,0.962,53.4,worn,0.16520278616784073
14,2026-05-01 14:03:25.600,-2.95,0.807,53.4,worn,0.1725873942542025
14,2026-05-01 14:03:25.700,-2.83,0.821,53.4,worn,0.17665709090234555
14,2026-05-01 14:03:25.800,-2.8,0.852,53.4,worn,0.1804338503128795
14,2026-05-01 14:03:25.900,-3.13,0.899,53.3,worn,0.17944800933717364
14,2026-05-01 14:03:26.000,-2.92,0.956,53.3,worn,0.18620336828379574
14,2026-05-01 14:03:26.100,-2.85,0.88,53.4,worn,0.17881763517364102
14,2026-05-01 14:03:26.200,-2.85,0.833,53.5,worn,0.1368108348574617
14,2026-05-01 14:03:26.300,-2.9,0.928,53.3,worn,0.18705025017807508
14,2026-05-01 14:03:26.400,-2.88,1.02,53.3,worn,0.16058084013850926
14,2026-05-01 14:03:26.500,-3.15,0.821,53.5,worn,0.13747240183389853
14,2026-05-01 14:03:26.600,-3.17,0.96,53.2,worn,0.14348526944459394
14,2026-05-01 14:03:26.700,0.675,0.874,53.3,worn,0.17978716293312508
14,2026-05-01 14:03:26.800,-2.92,0.724,53.5,worn,0.09200869605141204
14,2026-05-01 14:03:26.900,-2.08,0.812,53.4,worn,0.16441144112944
14,2026-05-01 14:03:27.000,-1.98,0.933,53.4,worn,0.16204062207008202
14,2026-05-01 14:03:27.100,-1.8,0.947,53.3,worn,0.174809046134013
14,2026-05-01 14:03:27.200,-1.7,0.943,53.3,worn,0.17651270552509113
14,2026-05-01 14:03:27.300,-1.5,0.755,53.5,worn,0.10292799224720672
14,2026-05-01 14:03:27.400,-1.15,0.914,53.4,worn,0.1642545304706723
14,2026-05-01 14:03:27.500,-1.17,0.74,53.5,worn,0.0969483810203074
14,2026-05-01 14:03:27.600,-0.725,0.943,53.3,worn,0.17954262407994082
14,2026-05-01 14:03:27.700,-0.75,1.04,53.2,worn,0.11699344085385388
14,2026-05-01 14:03:27.800,-0.675,0.882,53.4,worn,0.17001199965040587
14,2026-05-01 14:03:27.900,0.225,0.94,53.3,worn,0.17711799213128748
14,2026-05-01 14:03:28.000,0.2,0.758,53.4,worn,0.13403971659751113
14,2026-05-01 14:03:28.100,0.225,0.934,53.3,worn,0.17529914011806091
14,2026-05-01 14:03:28.200,0.175,1.07,53.3,worn,0.12245745151534582
14,2026-05-01 14:03:28.300,0.175,0.802,53.4,worn,0.15382638413097355
14,2026-05-01 14:03:28.400,0.225,1.02,53.2,worn,0.1256914546280361
14,2026-05-01 14:03:28.500,0.225,0.89,53.4,worn,0.16541725202816882
14,2026-05-01 14:03:28.600,0.175,0.718,53.4,worn,0.10263124251815797
