equipment_id,recorded_at,severity,message,resolved
13,2026-05-01 13:00:30.800,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:00:30.900,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:00:42.200,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:00:42.300,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:00:42.400,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:00:56.100,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:00:56.200,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:00:56.300,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:02:36.000,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:02:36.100,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:02:48.300,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:02:48.400,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:02:48.500,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:02:48.600,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:02:48.700,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:02:55.200,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:02:55.300,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:02:55.400,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:02:55.500,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
13,2026-05-01 13:02:55.600,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:00:23.100,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:00:28.900,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:00:29.000,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:00:29.100,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:00:44.000,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:00:44.100,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:00:44.200,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:00:44.300,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:00:44.600,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:00:44.700,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:00:44.800,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:00:44.900,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:00:45.000,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:01:31.200,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:02:00.200,medium,Critical anomaly window observed during process phase: 'Layer 2 Up'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:02:27.700,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:02:27.800,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:02:27.900,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:02:28.000,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:02:28.100,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:02:28.200,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:02:28.300,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:02:28.400,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:02:28.500,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:02:28.600,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:02:42.300,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:02:42.400,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:29.200,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:29.300,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:29.400,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:29.500,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:29.600,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:29.700,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:29.800,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:33.900,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:34.000,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:34.100,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:34.200,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:34.300,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:34.400,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:34.500,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:34.600,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:34.700,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:34.800,low,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:52.200,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:52.300,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:52.400,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:52.500,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:52.600,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:52.700,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:52.800,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:52.900,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:53.000,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
14,2026-05-01 14:03:53.100,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:00:44.700,medium,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:00:59.800,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:00:59.900,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:00.000,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:00.100,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:00.200,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:00.300,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:00.400,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:00.500,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:00.600,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:00.700,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:02.900,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:03.000,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:03.100,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:03.200,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:03.300,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:03.400,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:03.500,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:03.600,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:03.700,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:03.800,high,Critical anomaly window observed during process phase: 'Layer 2 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:28.500,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:28.600,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:28.700,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:28.800,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:28.900,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:29.000,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:29.100,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:29.200,low,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:37.400,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:43.800,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:43.900,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:44.000,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:44.100,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:44.200,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:44.300,high,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:44.400,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:44.500,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:44.600,medium,Critical anomaly window observed during process phase: 'Layer 3 Up'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:50.300,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:50.400,medium,Critical anomaly window observed during process phase: 'Layer 3 Down'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:55.900,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:56.000,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:56.300,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:56.400,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:56.500,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:56.600,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:56.700,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:01:56.800,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:02:16.700,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:02:16.800,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:02:16.900,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
15,2026-05-01 15:02:17.000,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:00.000,medium,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:00.100,medium,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:00.200,medium,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:00.300,medium,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:00.400,medium,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:00.600,low,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:00.700,low,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:00.800,low,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:00.900,low,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:08.200,low,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:08.800,medium,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:08.900,low,Critical anomaly window observed during process phase: 'Prep'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:12.800,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:12.900,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:13.000,high,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:13.100,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:14.200,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:14.400,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:14.500,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:14.600,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:14.700,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:14.800,low,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:14.900,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:15.500,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:15.600,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:18.400,medium,Critical anomaly window observed during process phase: 'Layer 1 Up'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:19.200,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:19.400,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:19.700,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:20.400,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:20.700,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:21.100,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:22.700,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:22.800,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:22.900,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:23.000,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:23.100,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:23.200,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:23.500,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:23.600,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:25.700,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:26.400,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:26.700,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:26.800,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:26.900,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:27.000,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:27.100,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:27.200,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:27.300,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:27.400,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:27.500,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:27.600,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:28.700,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:29.400,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:29.500,medium,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:32.800,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:32.900,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:33.000,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:33.100,high,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:33.200,low,Critical anomaly window observed during process phase: 'Layer 1 Down'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:33.700,low,Critical anomaly window observed during process phase: 'Repositioning'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:38.000,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:38.100,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:38.200,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:38.300,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:38.400,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:38.500,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:38.600,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:38.700,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:38.800,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:39.900,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:40.000,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:40.100,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:40.200,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:40.300,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:40.400,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:40.500,medium,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:40.800,low,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:51.200,low,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:51.400,low,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:51.700,low,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:56.400,low,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:56.700,low,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:58.200,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:58.300,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:58.400,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:58.500,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:58.600,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:58.700,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
16,2026-05-01 16:00:58.800,high,Critical anomaly window observed during process phase: 'End'. Baseline configuration flagged tool as WORN.,0
